age,job,marital,education,balance,duration,poutcome,FDcreated
37,9,0,1,0.05959946081263239,370,1,1
32,7,1,1,0.03450558444059311,500,0,1
43,6,1,1,0.09132486038898517,154,0,0
33,8,2,2,0.06364336606970922,105,0,0
34,4,1,1,0.023348738686693626,311,0,0
37,10,1,1,0.051848642403235126,633,1,0
51,2,1,2,0.10281869824764106,191,0,0
58,5,1,2,0.08389899865203158,63,0,0
35,0,1,1,0.03140044290390911,219,0,0
59,5,1,1,0.02267475447718082,363,1,0
31,9,2,2,0.02794627383015598,165,0,0
45,9,1,1,0.03469815135759677,215,0,0
44,6,2,2,0.24602830733679953,51,1,0
52,3,1,1,0.06988975544001541,20,2,0
39,4,0,2,0.024540246485653765,20,0,0
38,1,1,1,0.03217071057192374,120,1,0
44,1,1,1,0.05950317735413056,113,0,0
40,4,0,2,0.1375048141729251,128,0,0
37,9,1,1,0.034902753706913155,195,0,0
51,2,1,1,0.030533891777392644,16,1,0
38,1,1,0,0.06225929135374542,340,0,0
36,0,1,1,0.04619198921625265,158,0,0
52,7,0,1,0.041052859618717505,276,1,0
47,1,1,1,0.05189678413248604,9,1,0
50,9,1,2,0.060189196995956096,44,0,0
49,10,1,2,0.017006065857885614,77,0,0
31,0,1,1,0.05940689389562873,115,0,0
39,6,1,1,0.02304785287887541,61,0,0
37,1,0,1,0.023071923743500866,106,0,0
41,4,1,2,0.030690352397458116,106,0,0
53,2,1,1,0.024010687463893704,600,0,0
36,1,2,2,0.06659204698632774,399,0,0
43,4,1,2,0.0909156556903524,43,0,0
34,4,1,2,0.03992152898132101,111,0,0
43,1,1,1,0.06252407086462546,105,1,0
45,2,0,2,0.03799585981128442,206,0,0
32,1,2,1,0.10670614288465241,224,0,0
35,1,1,1,0.03363903331407664,434,1,0
33,1,1,1,0.06496726362410937,214,0,0
32,1,2,1,0.055122279992297324,564,0,0
31,9,2,2,0.045385615251299825,225,0,0
54,1,0,0,0.14753032928942808,283,1,0
47,10,1,1,0.06519593683805122,319,0,0
55,2,1,2,0.0643053148469093,88,1,0
38,9,1,2,0.022638648180242634,251,0,0
35,7,1,1,0.024383785865588294,315,0,0
39,4,2,2,0.03337425380319661,78,0,0
44,4,0,2,0.09831744656268053,136,1,0
58,9,1,1,0.09028981321009051,361,0,0
56,1,0,0,0.022819179664933565,282,0,0
40,7,1,1,0.08583670325438089,194,1,0
31,10,1,1,0.026453880223377624,1341,0,1
35,4,1,2,0.02267475447718082,197,0,0
34,0,2,1,0.07606393221644521,292,0,0
43,2,2,2,0.03162911611785095,90,0,0
32,1,2,1,0.08588484498363182,232,0,0
53,9,1,1,0.06357115347583285,88,1,0
51,0,1,1,0.07295879067976122,167,0,0
56,7,1,1,0.07999951858270749,233,0,0
42,0,0,1,0.03137637203928365,298,1,0
36,1,0,0,0.061212208742538035,690,0,0
41,9,2,1,0.03193000192566917,222,1,0
37,9,0,1,0.04143799345272482,178,1,0
44,9,1,2,0.07779703446947814,192,2,0
46,1,1,0,0.030810706720585404,825,0,0
53,4,1,2,0.06318601964182553,278,0,0
57,9,2,1,0.06478673213941845,104,0,0
37,4,2,2,0.03582948199499326,21,1,0
30,0,1,1,0.024010687463893704,86,0,0
42,4,1,2,0.07098497978047372,149,1,0
55,9,1,1,0.10641729250914693,325,0,0
38,1,2,1,0.0844526285384171,87,1,0
53,4,2,1,0.08956768727132679,81,0,0
44,7,2,1,0.08339351049489697,20,1,0
35,4,2,1,0.026959368380512227,20,0,0
45,3,1,2,0.02821105334103601,312,0,0
31,4,2,2,0.0911683997689197,37,0,0
40,7,1,1,0.023721837088388216,116,0,0
37,2,1,1,0.03085884844983632,21,1,0
50,4,0,2,0.053533602927017136,124,0,0
37,0,2,1,0.04145002888503755,67,0,0
50,1,1,0,0.17334633160023108,615,0,1
36,9,1,2,0.023420951280569997,50,0,0
47,9,1,2,0.01288994800693241,85,0,0
39,1,1,1,0.08552378201424995,239,0,0
31,4,2,2,0.07041931446177546,859,0,0
31,9,2,1,0.04009002503369921,225,1,0
45,4,0,2,0.047901020604660116,127,0,0
31,2,2,2,0.017800404390525708,846,2,0
47,9,1,1,0.02267475447718082,591,0,1
30,1,2,0,0.03946418255343732,569,1,0
42,6,1,1,0.05651839014057385,46,0,0
46,7,1,1,0.02293953398806085,153,0,0
53,4,1,2,0.046083670325438086,22,0,0
32,1,1,0,0.037851434623531674,104,0,0
31,1,1,0,0.04912863470055844,423,0,0
33,9,2,1,0.05253466204506066,113,0,0
40,7,1,1,0.1479154631234354,348,1,0
33,7,1,1,0.025743789716926632,588,0,0
59,4,1,2,0.10751251684960524,530,0,1
35,1,2,0,0.04722703639514731,258,0,0
37,3,0,1,0.03519160408241864,567,1,0
30,10,0,2,0.04335162719044868,73,0,0
49,4,1,2,0.035973907182746005,13,1,0
52,3,1,1,0.043760831889081454,346,0,0
40,2,1,2,0.05449643751203543,110,0,0
31,6,1,2,0.022734931638744463,635,0,1
32,7,0,1,0.08606537646832274,183,0,0
30,9,1,1,0.025551222799922974,302,0,0
30,4,1,2,0.0460475640284999,436,1,1
43,4,1,2,0.023613518197573655,36,1,0
45,1,1,1,0.025599364529173888,46,1,0
44,1,1,1,0.03111159252840362,103,0,0
47,2,1,2,0.05297997304063162,132,1,0
31,2,2,1,0.02458838821490468,66,0,0
38,1,0,1,0.03247159637974196,1166,1,0
34,4,2,2,0.034300982091276716,393,0,0
41,9,1,1,0.030329289428076257,1055,1,0
48,9,1,1,0.07400587329096861,327,0,0
32,4,2,2,0.05938282303100327,58,0,0
49,10,1,1,0.18898035817446562,201,0,0
34,4,2,2,0.0669531099557096,146,0,0
31,4,1,1,0.12652849990371653,957,0,1
34,4,0,1,0.024167148083959176,56,1,0
53,1,1,1,0.04406171769689967,796,0,1
35,9,1,1,0.2089110340843443,89,1,0
45,0,1,1,0.032989119969189296,169,1,0
34,7,1,1,0.016560754862314654,144,0,0
37,1,1,1,0.02267475447718082,169,1,0
47,1,1,1,0.058107067205854034,57,0,0
52,7,0,1,0.052221740804929716,76,0,0
48,9,1,0,0.03922347390718275,73,0,0
40,7,2,1,0.25547612170229156,13,0,0
45,9,0,1,0.04359233583670325,79,0,0
54,9,1,1,0.025442903909108416,401,0,0
30,9,1,1,0.025972462930868478,105,0,0
38,2,1,2,0.04089639899865203,160,0,0
31,0,1,1,0.028174947044097825,283,0,0
40,9,1,1,0.027151935297515885,365,0,0
31,4,1,2,0.07259772771037935,316,1,1
37,4,1,2,0.028560080878105142,202,0,0
33,1,1,0,0.052233776237242444,552,0,0
54,1,1,0,0.03273637589062199,312,1,0
45,4,1,2,0.049393414211438474,89,0,0
40,1,1,1,0.015393317927979972,79,0,0
53,1,1,1,0.03503514346235317,102,0,0
35,1,1,1,0.023637589062199114,38,0,0
41,4,1,2,0.03268823416137108,164,0,0
32,4,2,2,0.030088580781821684,186,1,0
50,9,1,1,0.05272722896206432,35,0,0
31,1,1,1,0.06664018871557867,252,0,0
35,6,2,2,0.03626275755825149,64,0,0
33,1,0,1,0.023709801656075485,183,0,0
31,9,2,2,0.03670806855382246,119,0,0
47,9,1,1,0.032712305025996535,902,1,1
34,9,1,1,0.08950751010976314,798,0,0
49,0,0,1,0.03195407279029463,264,0,0
47,1,1,0,0.02668255343731947,118,0,0
37,1,1,1,0.04753995763527826,10,0,0
40,4,1,1,0.03172539957635278,456,0,0
40,7,1,1,0.1354948969766994,7,0,0
35,4,1,2,0.02267475447718082,189,1,0
51,9,2,2,0.157736375890622,126,0,0
36,0,2,1,0.02267475447718082,109,0,0
39,4,1,2,0.02324041979587907,28,0,0
30,4,1,2,0.10008665511265165,206,1,0
48,1,1,1,0.05513431542461005,82,0,0
38,4,0,2,0.029342383978432505,45,0,0
36,4,0,2,0.025202195262853843,62,0,0
39,4,2,2,0.022987675717311765,52,0,0
33,9,2,1,0.0337473522048912,58,0,0
39,7,1,0,0.041943481609859425,219,0,0
30,4,1,1,0.01594694781436549,531,0,0
43,0,1,1,0.02086943963027152,62,0,0
43,0,0,2,0.04000577700751011,149,0,0
38,0,1,1,0.0287526477951088,119,0,0
57,7,1,1,0.05466493356441363,107,0,0
33,7,2,1,0.06201858270749085,381,0,0
33,0,0,1,0.026706624301944926,347,0,0
32,9,1,1,0.025719718852301173,76,0,0
47,9,1,1,0.035420277296360485,58,0,0
32,4,1,2,0.0556157327171192,44,0,0
31,4,2,2,0.1014105526670518,71,1,0
58,4,0,2,0.3386529944155594,53,0,0
33,4,2,2,0.02793423839784325,285,1,0
40,1,1,0,0.015260928172539958,182,0,0
39,7,2,1,0.024576352782591952,183,0,0
38,9,1,1,0.02268678990949355,57,2,0
38,7,1,1,0.08637829770845369,1199,1,0
40,4,1,1,0.13155931061043713,527,1,0
36,9,1,1,0.04069179664933564,455,1,0
52,4,1,2,0.05189678413248604,294,0,0
34,9,0,1,0.022759002503369923,94,0,0
54,5,1,0,0.02550308107067206,353,0,0
39,0,1,1,0.05058492201039862,48,0,0
43,4,2,2,0.024431927594839208,50,1,0
41,7,1,1,0.10315569035239745,41,0,0
55,1,0,0,0.049477662237627576,148,0,0
32,7,1,1,0.03562487964567687,906,0,0
40,6,1,2,0.02593635663393029,124,0,0
45,0,2,1,0.034060273445022146,56,0,0
37,2,2,2,0.023457057577508184,20,0,0
41,0,2,1,0.03167725784710187,94,1,0
32,0,1,2,0.024094935490082802,383,0,0
53,1,1,1,0.059214326978625074,104,1,0
52,4,1,2,0.03549248989023686,224,0,0
57,4,1,2,0.0639683227421529,55,0,0
40,4,1,1,0.07111736953591373,139,0,0
32,4,0,2,0.03319372231850568,366,2,0
41,1,1,1,0.041197284806470245,139,0,0
31,0,2,1,0.02440785673021375,51,0,0
59,1,1,1,0.1436789909493549,175,0,0
55,5,0,1,0.04169073753129213,82,2,0
40,7,1,1,0.02267475447718082,43,0,0
30,4,2,2,0.13862410937800887,402,0,0
45,7,0,1,0.02267475447718082,173,0,0
34,0,2,1,0.033410360100134796,177,0,0
58,4,0,2,0.023276526092817253,675,0,0
37,7,2,1,0.02393847487001733,197,0,0
31,7,1,1,0.02857211631041787,394,1,0
32,0,1,1,0.03172539957635278,82,0,0
40,0,2,1,0.03711727325245523,163,0,0
52,1,1,0,0.08036058155208935,61,0,0
44,1,1,0,0.02267475447718082,32,1,0
45,9,2,2,0.02630945503562488,22,0,0
41,9,1,1,0.04825004814172925,285,0,0
42,10,1,1,0.12053485461197766,173,0,0
34,2,2,2,0.031268053148469095,122,0,0
43,0,0,1,0.03155690352397458,585,0,0
55,4,2,2,0.0810104948969767,18,1,0
37,9,2,1,0.02704361640670133,39,0,0
55,3,0,2,0.037610725977277104,48,0,0
58,4,1,2,0.04195551704217215,1032,0,0
36,4,1,2,0.027440785673021374,64,0,0
33,9,0,1,0.02939052570768342,258,0,0
31,4,2,2,0.0477686308492201,639,0,0
30,1,1,0,0.0579265357211631,432,1,0
54,4,1,2,0.03608222607356056,1195,1,0
30,9,1,1,0.03250770267668015,208,0,0
40,0,2,1,0.033229828615443865,12,0,0
38,3,0,2,0.07457153860966687,407,1,0
45,1,1,1,0.04970633545156942,197,1,0
35,4,0,2,0.029149817061428846,109,0,0
47,1,1,1,0.028367513961101484,127,1,0
50,4,1,2,0.07531773541305603,163,0,0
46,9,1,1,0.20465049104563837,27,1,0
42,1,1,0,0.015802522626612747,136,0,0
33,1,1,0,0.045578182168303484,337,0,0
37,1,1,0,0.038585595994608125,14,1,0
45,1,1,1,0.02739264394377046,391,0,0
32,7,2,1,0.026814943192759483,21,1,0
32,7,1,1,0.06095946466397073,118,0,0
35,9,2,1,0.03691267090313884,21,0,0
55,10,1,2,0.080553148469093,223,1,0
33,4,0,2,0.02267475447718082,211,0,0
42,6,0,1,0.0284999037165415,321,0,0
50,1,1,0,0.02267475447718082,281,0,0
34,4,1,2,0.031268053148469095,328,0,0
41,2,1,1,0.02267475447718082,12,0,0
47,3,1,2,0.02668255343731947,8,0,0
37,4,2,2,0.048827748892740226,158,0,0
37,1,2,1,0.06011698440207972,9,0,0
35,9,1,1,0.02973955324475255,23,1,0
49,7,1,0,0.02267475447718082,13,1,0
53,9,0,1,0.02475688426728288,412,0,0
57,7,0,1,0.07880801078374736,22,0,0
46,9,0,2,0.02267475447718082,234,0,0
37,7,1,2,0.02267475447718082,11,0,0
56,1,1,1,0.04098064702484113,19,1,0
38,7,0,1,0.1256258424802619,29,1,0
38,9,1,1,0.0354684190256114,51,0,0
34,1,1,0,0.05541113036780281,147,0,0
36,4,1,2,0.02267475447718082,72,2,0
50,9,1,0,0.01888359329867129,61,0,0
50,0,0,1,0.03226699403042557,205,0,0
59,4,1,2,0.048466685923358364,59,0,0
40,4,1,2,0.02722414789139226,260,0,0
42,10,0,1,0.03180964760254188,97,0,0
43,9,0,1,0.023721837088388216,130,0,0
59,7,0,1,0.02268678990949355,602,1,1
38,1,0,1,0.02647795108800308,223,2,0
43,2,0,2,0.03020893510494897,72,0,0
40,9,2,1,0.04695022145195456,105,1,0
38,1,1,1,0.023481128442133643,74,0,0
57,9,1,1,0.02976362410937801,198,1,0
48,7,1,1,0.030509820912767188,228,0,0
53,9,0,1,0.02739264394377046,70,0,0
33,1,1,1,0.01841421143847487,104,0,0
37,4,1,2,0.021760061621413442,230,1,0
57,7,0,0,0.0270315809743886,91,0,0
52,7,1,1,0.02740467937608319,446,0,0
43,4,1,2,0.026814943192759483,282,0,0
46,9,0,1,0.03159300982091277,83,1,0
48,9,1,1,0.02267475447718082,123,0,0
43,7,1,1,0.052498555748122476,347,0,0
33,0,1,1,0.07096090891584826,90,0,0
47,1,1,0,0.04015020219526285,181,0,0
53,6,1,2,0.04279799730406316,176,0,0
52,9,1,1,0.02385422684382823,103,0,0
58,5,1,1,0.027176006162141345,223,0,0
54,2,1,2,0.03626275755825149,242,0,0
56,10,1,1,0.019714038128249567,461,0,0
31,10,1,1,0.022915463123435394,304,0,0
31,9,1,1,0.02267475447718082,71,1,0
38,1,1,1,0.02393847487001733,158,0,0
38,4,1,2,0.035504525322549586,86,0,0
51,0,1,1,0.024792990564221067,214,0,0
44,0,1,1,0.027837954939341422,99,0,0
53,3,1,2,0.029342383978432505,48,0,0
60,6,1,0,0.0270315809743886,326,2,0
35,4,1,2,0.02792220296553052,507,0,0
48,4,2,2,0.019124301944925863,121,0,0
57,1,1,1,0.03851338340073175,221,0,0
57,1,1,1,0.026249277874061238,120,0,0
37,7,2,1,0.023420951280569997,252,0,0
46,4,2,2,0.03019689967263624,107,1,0
59,0,1,1,0.04018630849220104,222,0,0
52,0,1,1,0.025069805507413827,978,1,0
44,2,1,2,0.06435345657616022,290,0,0
30,0,2,1,0.03148469093009821,445,0,0
37,1,1,1,0.027693529751588678,389,0,0
48,9,1,1,0.029258135952243403,74,0,0
41,6,2,2,0.042124013094550355,229,2,0
36,4,1,2,0.02267475447718082,60,1,0
47,9,1,1,0.028536010013479683,218,0,0
59,1,1,0,0.031087521663778164,98,0,0
33,1,1,1,0.02267475447718082,176,1,0
55,9,1,1,0.061272385904101674,158,0,0
49,9,1,1,0.024805025996533794,90,0,0
41,0,2,1,0.0253105141536684,119,1,0
42,9,1,1,0.03229106489505103,234,0,0
56,9,2,2,0.01632004621606008,290,0,0
26,1,2,1,0.02267475447718082,148,0,0
48,4,0,1,0.03193000192566917,58,1,0
41,9,1,1,0.02267475447718082,411,1,0
52,4,1,2,0.039428076256499134,1121,0,0
45,4,1,1,0.03076256499133449,227,1,0
44,9,1,1,0.020279703446947815,692,0,0
50,9,1,1,0.021832274215289812,391,0,0
40,1,2,0,0.027079722703639515,168,0,0
47,9,1,1,0.030425572886578087,54,0,0
31,4,2,2,0.02638166762950125,262,1,0
29,7,1,1,0.0272000770267668,49,0,0
49,4,0,2,0.02937849027537069,145,0,0
31,4,2,2,0.023709801656075485,100,0,0
30,4,1,2,0.02712786443289043,250,1,0
34,1,1,1,0.04660119391488542,53,0,0
57,0,1,1,0.040776044675524745,52,0,0
33,7,1,1,0.02700751010976314,103,1,0
33,7,2,1,0.02819901790872328,241,0,0
35,9,1,1,0.019557577508184095,381,0,0
60,9,1,1,0.047239071827460045,123,0,0
29,1,2,1,0.03827267475447718,275,1,0
32,1,1,1,0.025767860581552088,74,1,0
33,0,2,1,0.022831215097246293,111,0,0
32,9,1,2,0.02267475447718082,223,0,0
46,1,1,1,0.02411900635470826,121,0,0
36,7,0,1,0.029077604467552476,391,0,0
36,9,1,2,0.019184479106489506,150,0,0
34,0,2,1,0.030774600423647217,89,0,0
39,0,1,1,0.02594839206624302,199,0,0
48,7,2,1,0.024275466974773733,451,0,0
34,4,1,2,0.02937849027537069,354,0,0
36,4,0,2,0.023108030040439053,227,0,0
36,2,1,1,0.026441844791064897,167,0,0
36,0,1,1,0.0286683997689197,151,0,0
36,9,1,1,0.026514057384941267,29,0,0
46,1,1,1,0.02894521471211246,246,0,0
45,4,0,2,0.02159156556903524,128,0,0
47,1,1,1,0.030810706720585404,110,1,0
35,9,1,1,0.02446803389177739,99,0,0
60,9,1,1,0.028427691122665126,139,0,0
37,1,1,0,0.026826978625072214,344,0,0
26,9,2,1,0.028150876179472366,240,1,0
33,4,0,2,0.033422395532447524,259,0,0
50,4,2,2,0.029498844598497977,50,0,0
46,2,1,1,0.02621317157712305,444,0,0
59,4,1,2,0.045024552281917964,386,0,0
30,4,2,2,0.039789139225880996,305,0,0
27,6,1,1,0.025731754284613904,194,0,0
39,4,0,2,0.029258135952243403,317,0,0
41,4,1,2,0.017716156364336606,85,1,0
53,1,1,1,0.021760061621413442,173,1,0
51,4,2,2,0.02267475447718082,121,0,0
28,0,1,1,0.030245041401887156,107,1,0
31,4,2,2,0.036154438667436936,217,1,0
41,0,2,1,0.038585595994608125,58,0,0
35,0,2,1,0.024010687463893704,55,0,0
53,9,0,1,0.027344502214519544,67,0,0
34,4,1,2,0.0286683997689197,84,0,0
55,9,1,1,0.025960427498555746,84,0,0
37,4,1,2,0.038681879453109955,41,0,0
28,0,1,1,0.021507317542846138,79,2,0
42,1,0,0,0.026273348738686694,305,0,0
41,4,1,2,0.054749181590602734,112,1,0
31,9,2,2,0.027777777777777776,106,0,0
31,4,1,2,0.03148469093009821,542,0,0
38,2,2,2,0.019377046023493164,103,0,0
48,7,1,0,0.040679761217022915,284,0,0
58,4,0,1,0.023204313498940882,147,1,0
39,1,2,2,0.02584007317542846,160,0,0
34,4,1,2,0.02632149046793761,50,0,0
30,7,2,1,0.018029077604467553,196,1,0
36,4,1,2,0.02267475447718082,86,1,0
53,9,1,2,0.03958453687656461,140,0,0
34,9,1,2,0.22718082033506642,71,0,0
36,1,1,1,0.01597101867899095,484,0,0
33,4,2,2,0.038862410937800886,257,0,0
35,1,2,1,0.03758665511265165,112,0,0
29,4,1,2,0.025635470826112075,61,0,0
36,0,2,1,0.024299537839399192,263,1,0
37,7,1,1,0.04306277681494319,404,0,0
44,4,1,0,0.08788272674754477,188,0,0
28,0,1,1,0.024744848834970152,282,1,0
46,0,0,1,0.030618139803581745,1026,0,0
40,1,0,1,0.023806085114577314,121,0,0
30,7,2,1,0.024997592913537453,326,0,0
45,1,1,0,0.028536010013479683,117,0,0
29,0,2,1,0.05598883111881379,69,0,0
41,7,1,1,0.036407182746004234,75,0,0
35,9,1,1,0.02421528981321009,456,1,0
32,1,2,1,0.024600423647217408,48,0,0
31,7,2,2,0.03501107259772771,93,0,0
31,1,1,1,0.02700751010976314,89,0,0
40,4,1,2,0.026899191218948584,338,0,0
32,0,2,1,0.022289620643173504,320,1,0
34,0,2,1,0.02738060851145773,77,0,0
37,9,1,2,0.024877238590410168,51,0,0
35,9,2,1,0.02478095513190834,219,0,0
28,6,2,2,0.02267475447718082,379,0,0
39,1,1,1,0.030473714615829,85,0,0
28,8,2,2,0.030882919314461774,356,1,0
28,0,2,1,0.039416040824186406,462,0,0
59,4,1,2,0.05113855189678413,36,0,0
44,4,1,2,0.02446803389177739,507,2,0
56,1,1,0,0.02772963604852686,129,0,0
35,0,1,2,0.01940111688811862,309,1,0
50,6,1,1,0.047479780473714615,197,0,0
34,9,2,1,0.0267788368958213,136,0,0
34,1,2,1,0.027260254188330446,83,0,0
31,4,1,1,0.03083477758521086,249,0,0
36,2,2,2,0.030594068938956286,99,0,0
35,9,0,2,0.03762276140958983,141,0,0
26,4,0,2,0.017836510687463895,66,0,0
52,4,1,1,0.02984787213556711,113,1,0
32,4,2,1,0.02433564413633738,432,1,0
39,7,1,1,0.03590169458886963,211,0,0
40,9,2,1,0.02321634893125361,261,1,0
35,0,1,1,0.024443963027151936,41,0,0
32,1,2,1,0.03638311188137878,57,0,0
53,1,2,0,0.02693529751588677,133,0,0
47,1,1,0,0.02839158482572694,99,1,0
38,1,1,0,0.027561139996148662,138,0,0
45,1,1,0,0.02628538417099942,203,0,0
34,4,1,2,0.02687512035432313,133,0,0
55,7,0,0,0.05785432312728673,94,0,0
59,4,2,1,0.03075052955902176,219,0,0
53,7,1,1,0.027091758135952243,155,0,0
52,9,1,1,0.02268678990949355,189,1,0
39,2,0,2,0.025178124398228384,81,0,0
53,5,0,1,0.025635470826112075,158,0,0
38,4,2,2,0.22675958020412093,208,0,0
28,9,1,1,0.025466974773733872,72,0,0
40,1,0,0,0.07283843635663394,91,0,0
26,1,2,0,0.024540246485653765,291,0,0
46,1,1,1,0.022638648180242634,79,0,0
45,9,1,1,0.027464856537646833,227,0,0
56,4,2,2,0.1009893125361063,134,0,0
28,4,2,2,0.03329000577700751,94,0,0
40,9,1,1,0.023348738686693626,194,0,0
58,1,1,1,0.03829674561910264,522,0,0
28,9,2,1,0.02901742730598883,161,0,0
30,1,2,1,0.02194059310610437,111,0,0
41,4,1,2,0.02232572694011169,41,0,0
30,7,2,1,0.04581889081455806,114,1,0
32,4,1,2,0.04930916618524937,125,0,0
49,4,2,2,0.024419892162526477,57,0,0
47,4,1,2,0.018618813787791257,243,0,0
27,9,2,1,0.025816002310803002,236,0,0
28,9,2,2,0.020099171962256884,228,0,0
57,4,0,2,0.014538802233776238,100,0,0
38,9,0,1,0.029065569035239745,214,0,0
30,7,2,1,0.022783073367995378,194,0,0
29,9,2,2,0.02712786443289043,119,0,0
31,4,1,1,0.02267475447718082,120,0,0
56,2,0,0,0.02302378201424995,52,0,0
44,4,1,1,0.028548045445792414,138,0,0
34,1,1,1,0.02013527825919507,135,0,0
33,1,1,0,0.03353071442326208,207,0,0
36,9,1,1,0.04082418640477566,187,0,0
26,9,2,2,0.023192278066628155,169,0,0
28,8,2,1,0.02296360485268631,284,0,0
35,9,0,1,0.0270315809743886,329,1,0
33,7,2,1,0.031966108222607356,323,2,0
30,4,1,2,0.024022722896206432,464,1,0
57,4,0,2,0.034902753706913155,462,0,0
29,4,1,2,0.03911515501636819,90,0,0
32,7,1,1,0.026959368380512227,56,0,0
37,4,0,1,0.02765742345465049,293,0,0
50,1,1,0,0.04845465049104564,309,1,0
40,9,2,1,0.03256787983824379,155,0,0
32,9,2,1,0.026730695166570385,213,1,0
48,9,1,1,0.023890333140766416,414,0,0
45,9,2,1,0.022012805699980743,78,0,0
31,9,2,1,0.026333525900250336,293,1,0
27,1,2,1,0.023649624494511842,123,2,0
47,1,1,0,0.030052474484883497,49,1,0
31,9,1,2,0.031123627960716348,157,0,0
45,0,1,0,0.01777633352590025,503,1,0
32,1,1,0,0.05024792990564221,489,1,0
37,9,1,1,0.036154438667436936,88,0,0
47,1,2,1,0.02584007317542846,127,1,0
30,7,2,1,0.019533506643558636,1139,1,0
33,7,1,1,0.029342383978432505,162,1,0
33,0,2,1,0.02632149046793761,483,0,0
32,1,1,1,0.01713845561332563,131,1,0
57,9,0,1,0.023601482765260928,168,0,0
47,5,1,2,0.037418159060273445,191,0,0
39,4,2,2,0.07109329867128827,126,1,0
28,9,2,1,0.02277103793568265,389,0,0
31,9,0,1,0.02267475447718082,138,1,0
39,9,0,1,0.038717985750048145,585,0,0
31,2,1,1,0.022795108800308106,161,0,0
49,4,2,1,0.02340891584825727,185,0,0
33,1,0,1,0.033265934912382056,263,0,0
39,1,1,1,0.02700751010976314,325,0,0
54,0,1,1,0.02584007317542846,283,0,0
35,1,2,1,0.026249277874061238,251,0,0
26,1,2,1,0.02567157712305026,235,0,0
31,4,2,2,0.043423839784325055,152,0,0
31,7,2,1,0.027994415559406894,355,0,0
46,4,0,2,0.020821297901020604,150,0,0
27,9,2,1,0.025358655882919315,253,2,0
34,9,1,1,0.03635904101675332,383,1,0
31,1,2,0,0.0643895628730984,267,1,0
39,4,2,2,0.026441844791064897,118,1,0
28,6,2,1,0.03670806855382246,177,1,0
34,4,1,2,0.038441170806855385,521,1,0
36,7,1,1,0.03534806470248411,99,0,0
35,1,1,1,0.09983391103408434,144,0,0
35,9,2,1,0.034120450606585785,163,0,0
30,7,1,1,0.049297130752936645,41,1,0
36,6,2,2,0.029691411515501635,859,1,0
47,10,1,0,0.024696707105719237,66,1,0
28,0,1,1,0.01970200269593684,121,0,0
49,4,1,2,0.026790872328134027,433,0,0
59,0,1,0,0.03325389948006932,126,0,0
29,7,2,2,0.031544868091661855,499,0,0
35,9,2,2,0.027055651839014056,162,0,0
35,9,2,1,0.0484787213556711,146,0,0
34,9,0,1,0.03833285191604083,196,0,0
47,9,0,2,0.027549104563835934,236,0,0
26,9,0,2,0.06063450799152706,350,0,0
31,9,2,2,0.025515116502984787,200,0,0
33,9,1,2,0.028993356441363374,499,0,0
42,9,2,1,0.02339688041594454,183,1,0
60,0,0,1,0.030654246100519932,385,1,0
29,0,1,1,0.03419266320046216,258,0,0
58,2,1,2,0.02267475447718082,540,1,0
36,10,0,1,0.022734931638744463,169,1,0
45,0,0,1,0.027970344694781435,91,1,0
50,4,1,2,0.02267475447718082,199,0,0
56,4,1,2,0.022722896206431736,299,1,0
39,1,1,0,0.03442133641440401,80,1,0
51,2,0,2,0.023372809551319082,93,1,0
39,6,1,2,0.040631619487772004,227,0,0
46,7,1,1,0.027693529751588678,219,1,0
45,4,1,2,0.051114481032158675,125,1,0
54,1,1,1,0.02610485268630849,63,1,0
55,5,1,1,0.03356682072020027,861,1,0
51,7,1,1,0.09126468322742153,436,0,0
27,4,2,2,0.03568505680724052,158,1,0
32,1,2,1,0.02994415559406894,410,1,0
31,4,1,2,0.039331792797997304,203,1,0
60,0,1,1,0.053389177739264396,255,1,0
46,9,1,1,0.0250577700751011,153,1,0
39,3,1,1,0.03414452147121125,23,1,0
51,9,2,1,0.02901742730598883,197,1,0
52,1,1,0,0.023986616599268245,177,0,0
31,10,2,1,0.026465915655690352,130,1,0
33,1,2,2,0.028174947044097825,159,0,0
34,3,2,0,0.028006450991719622,10,1,0
56,7,1,1,0.030401502021952628,16,1,0
36,7,2,1,0.02882486038898517,706,0,0
36,9,2,1,0.02648998652031581,198,0,0
52,4,1,2,0.03898276526092817,131,0,0
33,1,2,1,0.02293953398806085,76,0,0
31,4,1,2,0.03952435971500096,175,1,0
38,4,1,2,0.021832274215289812,140,1,0
26,0,2,1,0.03232717119198922,77,1,0
57,4,0,2,0.053353071442326205,456,0,0
39,9,1,1,0.013828711727325246,144,0,0
45,4,1,2,0.02194059310610437,90,0,0
51,0,1,1,0.02267475447718082,150,0,0
56,9,1,0,0.026453880223377624,108,1,0
26,9,2,2,0.02450414018871558,151,1,0
57,9,1,0,0.038031966108222605,44,0,0
33,9,1,1,0.028451761987290585,272,1,0
36,0,2,1,0.024275466974773733,632,1,0
53,0,1,1,0.01816146735990757,103,0,0
57,4,1,2,0.02267475447718082,209,1,0
28,1,2,1,0.03814028499903716,199,1,0
45,2,0,1,0.023204313498940882,250,1,0
48,4,1,2,0.02712786443289043,134,1,0
32,4,1,2,0.034024167148083956,402,1,0
37,1,0,1,0.020568553822453303,638,0,0
34,1,2,1,0.2613734835355286,84,1,0
